id,beam_id,observation_id,tuning,subband_offset,file_uri,file_local_enumeration,signal_frequency,signal_index,signal_drift_steps,signal_drift_rate,signal_snr,signal_coarse_channel,signal_beam,signal_num_timesteps,signal_power,signal_incoherent_power,source_name,fch1_mhz,foff_mhz,tstart,tsamp,ra_hours,dec_degrees,telescope_id,num_timesteps,num_channels,coarse_channel,start_channel
900273252,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,62,43276.94273174518,301968,123,29.83142621815205,8.197367668151855,21,0,16,604415852544.0,276021510144.0,3127348761205770496,43276.94265545123,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,202,21,301928
900273253,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,63,43279.9110277962,285346,177,42.92814992368221,8.222728729248047,24,0,16,609155678208.0,279502389248.0,3127348761205770496,43279.91095150226,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,256,24,285306
900273254,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,64,43281.017986185485,341423,-56,-13.581787546475729,8.210942268371582,25,0,16,611560128512.0,264612528128.0,3127348761205770496,43281.017803080016,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,135,25,341327
900273255,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,65,43282.77990520709,216600,-121,-29.346362377206486,8.239775657653809,27,0,16,620921749504.0,263968194560.0,3127348761205770496,43282.77959812396,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,200,27,216439
900273256,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,66,43283.93841732257,299706,160,38.80510727564494,8.158021926879883,28,0,16,621343604736.0,274459885568.0,3127348761205770496,43283.938341028625,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,239,28,299666
900273257,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,67,43285.859853632384,258516,24,5.820766091346741,8.711624145507812,30,0,16,660903952384.0,283864596480.0,3127348761205770496,43285.85977733844,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,103,30,258476
900273258,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,68,43286.93138683551,296020,-57,-13.824319466948511,8.0055570602417,31,0,16,629492482048.0,308055867392.0,3127348761205770496,43286.93120182269,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,136,31,295923
900273259,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,69,43287.157871134215,414763,-1,-0.24253192047278088,27.741012573242188,31,0,16,1654701424640.0,1710815969280.0,3127348761205770496,43287.15779293292,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,80,31,414722
900273260,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,70,43287.06919658893,368272,0,0.0,17.34708023071289,31,0,16,1114761854976.0,1225603416064.0,3127348761205770496,43287.06912029498,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,368232
900273261,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,71,43287.15901363605,415362,0,0.0,16.62017059326172,31,0,16,1077000732672.0,1072261890048.0,3127348761205770496,43287.1589373421,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,415322
900273262,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,72,43287.166770822936,419429,0,0.0,15.079970359802246,31,0,16,996991041536.0,779325734912.0,3127348761205770496,43287.16669452899,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,419389
900273263,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,73,43287.24024952167,457953,0,0.0,53.28860855102539,31,0,16,2981836881920.0,2979998466048.0,3127348761205770496,43287.24017322772,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,457913
900273264,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,74,43287.29416073077,486218,0,0.0,51.634639739990234,31,0,16,2895917350912.0,2786810396672.0,3127348761205770496,43287.29408443683,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,486178
900273265,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,75,43287.339887506896,510192,0,0.0,22.855480194091797,31,0,16,1400909856768.0,1501256744960.0,3127348761205770496,43287.33981121295,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,79,31,510152
900273266,455656,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,76,43287.27116955035,474164,1,0.24253192047278088,25.114665985107422,31,0,16,1518269104128.0,1369520603136.0,3127348761205770496,43287.27109325641,1.9073486328125e-06,60212.56062466325,0.524288,6.789733333333334,3.2777600000000002,0,16,80,31,474124
900273267,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,77,43287.157871134215,414763,-1,-0.24253192047278088,32.58294677734375,31,1,16,1710815969280.0,1710815969280.0,Incoherent,43287.15779293292,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,80,31,414722
900273268,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,78,43287.06919658893,368272,0,0.0,21.921634674072266,31,1,16,1225603416064.0,1225603416064.0,Incoherent,43287.06912029498,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,368232
900273269,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,79,43287.15901363605,415362,0,0.0,18.552345275878906,31,1,16,1072261890048.0,1072261890048.0,Incoherent,43287.1589373421,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,415322
900273270,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,80,43287.166770822936,419429,0,0.0,12.11581802368164,31,1,16,779325734912.0,779325734912.0,Incoherent,43287.16669452899,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,419389
900273271,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,81,43287.24024952167,457953,0,0.0,60.47000503540039,31,1,16,2979998466048.0,2979998466048.0,Incoherent,43287.24017322772,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,457913
900273272,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,82,43287.2711714577,474165,0,0.0,27.609628677368164,31,1,16,1484472713216.0,1484472713216.0,Incoherent,43287.27109516376,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,474125
900273273,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,83,43287.29416073077,486218,0,0.0,56.225189208984375,31,1,16,2786810396672.0,2786810396672.0,Incoherent,43287.29408443683,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,486178
900273274,455657,13232,AC,704,/mnt/cosmic-storage-2/data1/vla_target/23A-362.sb43789194.eb44583327.60212.544836180554/23A-362.sb43789194.eb44583327.60212.544836180554.9.1/23A-362.sb43789194.eb44583327.60212.544836180554.9.1.AC.C704.0000.raw.seticore.hits,84,43287.339887506896,510192,0,0.0,27.978416442871094,31,1,16,1501256744960.0,1501256744960.0,Incoherent,43287.33981121295,1.9073486328125e-06,60212.56062466325,0.524288,6.789705555628405,3.2790722228831317,0,16,79,31,510152
