,id,signal_frequency,signal_drift_rate,signal_snr,signal_beam,signal_power,signal_incoherent_power,signal_num_timesteps,tstart,tstart_h,ra_hours,dec_degrees,source_name,tuning,file_uri,file_local_enumeration
11634,987233026,33134.1998010086,0.24253192047278088,12.546728134155273,0,966707052544.0,888825446400.0,16,60307.16475184634,2023-12-29 03:57:14.559524,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C576.0014.raw.seticore.hits,174
11694,987233134,33230.68038801422,2.1827872842550278,8.484895706176758,0,888697257984.0,718580285440.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C704.0021.raw.seticore.hits,23
11987,987233642,33102.718742887875,1.940255363782247,414.72955322265625,0,22626990817280.0,22554494369792.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C576.0021.raw.seticore.hits,53
12045,987233765,33134.1998010086,0.24253192047278088,13.55724048614502,0,1025702625280.0,851409502208.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C576.0021.raw.seticore.hits,176
12483,987234532,33134.72684530487,0.7275957614183426,84.1060791015625,0,5102334640128.0,5013406482432.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C608.0021.raw.seticore.hits,43
12535,987234632,33166.187241117856,0.24253192047278088,8.73963451385498,0,773257232384.0,791864475648.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C608.0021.raw.seticore.hits,143
12994,987235502,32007.171919386292,0.24253192047278088,12.099092483520508,0,821769469952.0,695555719168.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.BD.C544.0021.raw.seticore.hits,1
13223,987235916,33070.515953581234,-0.24253192047278088,11.691868782043457,0,814933540864.0,863550046208.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C544.0021.raw.seticore.hits,1
13557,987236486,32878.724518339535,1.4551915228366852,14.13780403137207,0,1189252038656.0,1182903304192.0,16,60307.16543147899,2023-12-29 03:58:13.279785,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.11.1/23B-169.sb44930600.eb44962607.60307.145388159726.11.1.AC.C352.0021.raw.seticore.hits,18
13636,987236641,32878.10720113983,-0.24253192047278088,9.832348823547363,0,911960702976.0,936957444096.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C320.0000.raw.seticore.hits,76
13645,987236658,33262.71464399566,-0.48506384094556176,18.100387573242188,0,1733149851648.0,1712683220992.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C736.0000.raw.seticore.hits,0
13702,987236760,33134.522902052304,-0.24253192047278088,57.38975524902344,0,3561509093376.0,3281080811520.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C608.0000.raw.seticore.hits,2
13830,987236971,32231.051020185852,-0.48506384094556176,43.21290969848633,0,2189076856832.0,2026357129216.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C320.0000.raw.seticore.hits,31
14235,987237648,31911.302784483338,-0.24253192047278088,69.07505798339844,0,4100590403584.0,3840577372160.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C640.0000.raw.seticore.hits,46
14267,987237748,32878.724533598324,-0.24253192047278088,20.644489288330078,0,1620540915712.0,1362079776768.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C352.0000.raw.seticore.hits,0
14412,987238020,33063.737423460385,-0.24253192047278088,12.33762264251709,0,864438386688.0,702485692416.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C512.0000.raw.seticore.hits,178
14487,987238147,31911.562595884705,0.24253192047278088,101.92642974853516,0,5996575457280.0,5965626736640.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C608.0000.raw.seticore.hits,99
14521,987238181,31912.302784483338,-0.24253192047278088,10.436501502990723,0,822454648832.0,829366599680.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C608.0000.raw.seticore.hits,133
14575,987238303,32007.053776304627,-0.24253192047278088,97.84053802490234,0,5181960355840.0,4829016489984.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C544.0000.raw.seticore.hits,15
14668,987238486,33166.71711591949,-0.24253192047278088,311.3534851074219,0,19120888217600.0,19692416663552.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C640.0000.raw.seticore.hits,0
14710,987238536,33390.18936590423,0.24253192047278088,8.152090072631836,0,1204186906624.0,1052950331392.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C832.0000.raw.seticore.hits,82
14739,987238571,33167.111599485776,0.24253192047278088,8.463290214538574,0,762316718080.0,743056211968.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C640.0000.raw.seticore.hits,51
14859,987238800,32167.05107740631,-0.24253192047278088,73.11279296875,0,4873881911296.0,4908817317888.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C384.0000.raw.seticore.hits,33
14886,987238874,33102.71876386871,-0.24253192047278088,445.5140686035156,0,24340796014592.0,24411272904704.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C576.0000.raw.seticore.hits,0
15013,987239096,31878.981960813904,-0.48506384094556176,60.5519905090332,0,3564222545920.0,3475847512064.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C672.0000.raw.seticore.hits,21
15051,987239178,31974.56081632843,0.24253192047278088,14.14003849029541,0,901897519104.0,882460590080.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C576.0000.raw.seticore.hits,6
15123,987239298,33230.68038801422,0.7275957614183426,14.168362617492676,0,1292740591616.0,1142399827968.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C704.0000.raw.seticore.hits,24
15304,987239641,33070.515953581234,0.24253192047278088,12.697349548339844,0,869601837056.0,758147186688.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C544.0000.raw.seticore.hits,10
15377,987239771,32199.05053762665,-0.24253192047278088,11.033642768859863,0,860671180800.0,819995279360.0,16,60307.16742926836,2023-12-29 04:01:05.888786,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C352.0000.raw.seticore.hits,16
15551,987240093,31847.0759931015,0.48506384094556176,17.047298431396484,0,1103845392384.0,1109486862336.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C704.0007.raw.seticore.hits,0
15680,987240314,31975.07421163788,0.48506384094556176,28.56217384338379,0,1615688892416.0,1587894681600.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C576.0007.raw.seticore.hits,0
15931,987240757,32071.072876493836,0.24253192047278088,42.8838996887207,0,2673251188736.0,2810298499072.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C480.0007.raw.seticore.hits,0
16017,987240912,33134.72684530487,-0.24253192047278088,100.7124252319336,0,6080671776768.0,5731531096064.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C608.0007.raw.seticore.hits,0
16058,987240953,33134.73359541168,0.48506384094556176,8.268418312072754,0,718326071296.0,572273852416.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C608.0007.raw.seticore.hits,41
16237,987241314,33166.72649053802,-0.24253192047278088,62.97758102416992,0,4071244693504.0,4220035530752.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C640.0007.raw.seticore.hits,2
16350,987241522,33294.092083494565,-0.24253192047278088,70.12120056152344,0,6540750225408.0,6579576373248.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C736.0007.raw.seticore.hits,60
16351,987241523,33294.10199026336,-0.24253192047278088,44.37691879272461,0,4272616898560.0,4404199555072.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C736.0007.raw.seticore.hits,61
16417,987241641,33390.08964399566,-0.24253192047278088,29.77127456665039,0,3325221928960.0,3113848406016.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C832.0007.raw.seticore.hits,76
16423,987241654,32007.073767225647,0.24253192047278088,429.8345947265625,0,22041644236800.0,21658899316736.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C544.0007.raw.seticore.hits,0
16610,987241982,32167.06907514801,0.24253192047278088,32.227928161621094,0,2291543834624.0,2514383798272.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C384.0007.raw.seticore.hits,1
16668,987242077,32135.577065031433,-0.24253192047278088,13.647686958312988,0,1098185703424.0,988385509376.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C384.0007.raw.seticore.hits,96
16670,987242088,32263.0702042984,0.24253192047278088,530.0151977539062,0,21051098529792.0,20306731204608.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C288.0007.raw.seticore.hits,1
16726,987242186,32910.74887899627,-0.24253192047278088,10.65781307220459,0,1054856577024.0,966309904384.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C384.0007.raw.seticore.hits,3
16959,987242599,33070.515953581234,0.24253192047278088,10.826712608337402,0,772304928768.0,891899215872.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C544.0007.raw.seticore.hits,8
17015,987242710,33326.81800894012,-0.24253192047278088,13.456806182861328,0,1700151164928.0,1760764231680.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C800.0007.raw.seticore.hits,2
17121,987242897,31943.07465795746,0.24253192047278088,57.642642974853516,0,3264238583808.0,3230055530496.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C608.0007.raw.seticore.hits,2
17169,987242987,31926.101892988587,-0.7275957614183426,8.56489086151123,0,690965708800.0,547614425088.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C608.0007.raw.seticore.hits,92
17216,987243073,32134.958101789856,0.48506384094556176,9.235211372375488,0,824978243584.0,855925391360.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C416.0007.raw.seticore.hits,1
17314,987243206,33102.83729414215,0.24253192047278088,19.117216110229492,0,1257770319872.0,1191745159168.0,16,60307.16810890101,2023-12-29 04:02:04.609047,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C576.0007.raw.seticore.hits,51
17456,987243497,32071.072874586487,-0.9701276818911235,36.6275520324707,0,2311753564160.0,2142776721408.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C480.0014.raw.seticore.hits,5
17562,987243669,33294.10199026336,-0.24253192047278088,43.5497932434082,0,4206252261376.0,4260160339968.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C736.0014.raw.seticore.hits,59
17592,987243699,33294.092083494565,0.24253192047278088,58.603694915771484,0,5534722293760.0,5604918689792.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C736.0014.raw.seticore.hits,79
17651,987243835,31879.49464849701,0.24253192047278088,88.76041412353516,0,5101885325312.0,4843278172160.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C640.0014.raw.seticore.hits,123
17667,987243864,33006.838106672665,0.24253192047278088,13.544610023498535,0,957743890432.0,869415190528.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C480.0014.raw.seticore.hits,4
17677,987243880,33038.1564164566,-0.9701276818911235,8.820488929748535,0,652941459456.0,504472469504.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C480.0014.raw.seticore.hits,20
17719,987243946,32007.0737653183,-1.2126596023639045,314.14996337890625,0,16193517780992.0,15594942365696.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C544.0014.raw.seticore.hits,17
17794,987244089,32263.0702042984,-0.7275957614183426,462.4072265625,0,18387277185024.0,18607784329216.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C288.0014.raw.seticore.hits,20
17830,987244163,31846.49502233734,0.24253192047278088,9.947694778442383,0,733480157184.0,795799584768.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C704.0014.raw.seticore.hits,1
17863,987244196,31847.0759931015,-1.6977234433094661,14.278973579406738,0,959403655168.0,1059091054592.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.BD.C704.0014.raw.seticore.hits,34
17950,987244392,33326.81800894012,-0.24253192047278088,11.335633277893066,0,1496961777664.0,1404584591360.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C800.0014.raw.seticore.hits,0
18071,987244611,33102.28457502594,-0.24253192047278088,22.965652465820312,0,1459890946048.0,1304401281024.0,16,60307.16878853366,2023-12-29 04:03:03.329308,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.13.1/23B-169.sb44930600.eb44962607.60307.145388159726.13.1.AC.C544.0014.raw.seticore.hits,54
